sad,like
yay,sad
heart,heart
yay,sad
angry,angry
like,haha
angry,angry
haha,yay
like,like
haha,haha
sad,heart
like,yay
angry,angry
sad,sad
sad,sad
yay,like
angry,angry
heart,haha
haha,heart
yay,like
like,yay
heart,heart
heart,like
haha,haha
